Idx, GeneAnnotation, GeneScore/KmerSNPsHits/KmersHitsOnGene/KmersHitsOnAllGenes/KmersTotal,...
@>293$errorrate$0.05,?,?/?/?/?/?
@>294$errorrate$0.01,?,?/?/?/?/?
@>295$errorrate$0.15,?,?/?/?/?/?
@>296$errorrate$0.15,?,?/?/?/?/?
@>297$errorrate$0.1,?,?/?/?/?/?
@>298$errorrate$0.01,?,?/?/?/?/?
@randomSequence$randomSequence$NA,?,?/?/?/?/?
@>300$errorrate$0.01,?,?/?/?/?/?
@>301$errorrate$0.025,?,?/?/?/?/?
@>302$errorrate$0.01,?,?/?/?/?/?
@>303$errorrate$0.15,?,?/?/?/?/?
@>304$errorrate$0.01,?,?/?/?/?/?
@>305$errorrate$0.01,?,?/?/?/?/?
@>306$errorrate$0.15,?,?/?/?/?/?
@>307$errorrate$0.025,?,?/?/?/?/?
@>308$errorrate$0.0,?,?/?/?/?/?
@>310$errorrate$0.05,?,?/?/?/?/?
@randomSequence$randomSequence$NA,?,?/?/?/?/?
@>312$errorrate$0.025,?,?/?/?/?/?
@>313$errorrate$0.15,?,?/?/?/?/?
@>314$errorrate$0.15,?,?/?/?/?/?
@>315$errorrate$0.15,?,?/?/?/?/?
@>316$2pointsRearrangement$NA,?,?/?/?/?/?
@>317$errorrate$0.025,?,?/?/?/?/?
@>318$errorrate$0.005,?,?/?/?/?/?
@>319$errorrate$0.01,?,?/?/?/?/?
@randomSequence$randomSequence$NA,?,?/?/?/?/?
@>321$errorrate$0.1,?,?/?/?/?/?
@>322$errorrate$0.025,?,?/?/?/?/?
@>323$errorrate$0.0,?,?/?/?/?/?
@>324$errorrate$0.005,?,?/?/?/?/?
@>325$errorrate$0.01,?,?/?/?/?/?
@>326$errorrate$0.15,?,?/?/?/?/?
@>327$errorrate$0.0,?,?/?/?/?/?
@>328$errorrate$0.0,?,?/?/?/?/?
@>329$errorrate$0.025,?,?/?/?/?/?
@>330$errorrate$0.01,?,?/?/?/?/?
@>331$errorrate$0.025,?,?/?/?/?/?
@>332$errorrate$0.005,?,?/?/?/?/?
@>333$errorrate$0.005,?,?/?/?/?/?
@>334$2pointsRearrangement$NA,?,?/?/?/?/?
@>335$errorrate$0.1,?,?/?/?/?/?
@>337$errorrate$0.05,?,?/?/?/?/?
@>338$errorrate$0.01,?,?/?/?/?/?
@>339$errorrate$0.005,?,?/?/?/?/?
@>340$errorrate$0.025,?,?/?/?/?/?
@>341$errorrate$0.15,?,?/?/?/?/?
@>342$errorrate$0.0,?,?/?/?/?/?
@>343$errorrate$0.15,?,?/?/?/?/?
@>344$errorrate$0.025,?,?/?/?/?/?
@>345$2pointsRearrangement$NA,?,?/?/?/?/?
@>346$errorrate$0.15,?,?/?/?/?/?
@>347$errorrate$0.15,?,?/?/?/?/?
@>348$errorrate$0.005,?,?/?/?/?/?
@>349$errorrate$0.025,?,?/?/?/?/?
@randomSequence$randomSequence$NA,?,?/?/?/?/?
@>351$errorrate$0.0,?,?/?/?/?/?
@>352$errorrate$0.05,?,?/?/?/?/?
@>353$errorrate$0.1,?,?/?/?/?/?
@>354$errorrate$0.1,?,?/?/?/?/?
@>355$errorrate$0.05,?,?/?/?/?/?
@>356$errorrate$0.05,?,?/?/?/?/?
@>357$errorrate$0.0,?,?/?/?/?/?
@>358$errorrate$0.1,?,?/?/?/?/?
@>359$errorrate$0.05,?,?/?/?/?/?
@>360$errorrate$0.025,?,?/?/?/?/?
@>361$errorrate$0.025,?,?/?/?/?/?
@>362$errorrate$0.0,?,?/?/?/?/?
@>363$errorrate$0.01,?,?/?/?/?/?
@randomSequence$randomSequence$NA,?,?/?/?/?/?
@>365$errorrate$0.1,?,?/?/?/?/?
@>366$errorrate$0.1,?,?/?/?/?/?
@>367$2pointsRearrangement$NA,?,?/?/?/?/?
@>368$errorrate$0.05,?,?/?/?/?/?
@>369$errorrate$0.025,?,?/?/?/?/?
@>370$errorrate$0.1,?,?/?/?/?/?
@>371$errorrate$0.025,?,?/?/?/?/?
@>372$errorrate$0.05,?,?/?/?/?/?
@>373$2pointsRearrangement$NA,?,?/?/?/?/?
@>374$errorrate$0.15,?,?/?/?/?/?
@>375$errorrate$0.01,?,?/?/?/?/?
@>376$errorrate$0.01,?,?/?/?/?/?
@>377$errorrate$0.1,?,?/?/?/?/?
@>378$errorrate$0.025,?,?/?/?/?/?
@>379$errorrate$0.005,?,?/?/?/?/?
@>380$errorrate$0.005,?,?/?/?/?/?
@>381$2pointsRearrangement$NA,?,?/?/?/?/?
@>382$errorrate$0.01,?,?/?/?/?/?
@>383$errorrate$0.025,?,?/?/?/?/?
@>384$errorrate$0.1,?,?/?/?/?/?
@>385$errorrate$0.1,?,?/?/?/?/?
@>386$errorrate$0.005,?,?/?/?/?/?
@>387$errorrate$0.01,?,?/?/?/?/?
@>388$errorrate$0.005,?,?/?/?/?/?
@>389$errorrate$0.01,?,?/?/?/?/?
@>390$errorrate$0.025,?,?/?/?/?/?
@>391$errorrate$0.15,?,?/?/?/?/?
@>392$errorrate$0.005,?,?/?/?/?/?
@>393$errorrate$0.0,?,?/?/?/?/?
@>394$2pointsRearrangement$NA,?,?/?/?/?/?
@randomSequence$randomSequence$NA,?,?/?/?/?/?
@>396$errorrate$0.15,?,?/?/?/?/?
@>397$errorrate$0.005,?,?/?/?/?/?
@>398$errorrate$0.15,?,?/?/?/?/?
@randomSequence$randomSequence$NA,?,?/?/?/?/?
@>400$errorrate$0.01,?,?/?/?/?/?
@>401$errorrate$0.025,?,?/?/?/?/?
@>402$errorrate$0.025,?,?/?/?/?/?
@>404$errorrate$0.005,?,?/?/?/?/?
@>405$errorrate$0.005,?,?/?/?/?/?
@>407$errorrate$0.05,?,?/?/?/?/?
@>408$errorrate$0.15,?,?/?/?/?/?
@>410$errorrate$0.05,?,?/?/?/?/?
@>412$errorrate$0.15,?,?/?/?/?/?
@>413$errorrate$0.0,?,?/?/?/?/?
@>414$errorrate$0.0,?,?/?/?/?/?
@>415$errorrate$0.005,?,?/?/?/?/?
@>416$errorrate$0.005,?,?/?/?/?/?
@>417$errorrate$0.1,?,?/?/?/?/?
@>418$errorrate$0.1,?,?/?/?/?/?
@>419$errorrate$0.01,?,?/?/?/?/?
@>420$errorrate$0.01,?,?/?/?/?/?
@>421$errorrate$0.0,?,?/?/?/?/?
@>423$errorrate$0.025,?,?/?/?/?/?
@>424$errorrate$0.15,?,?/?/?/?/?
@>425$errorrate$0.05,?,?/?/?/?/?
@>426$errorrate$0.01,?,?/?/?/?/?
@>427$errorrate$0.1,?,?/?/?/?/?
@>428$errorrate$0.0,?,?/?/?/?/?
@>429$2pointsRearrangement$NA,?,?/?/?/?/?
@>430$errorrate$0.0,?,?/?/?/?/?
@>431$errorrate$0.15,?,?/?/?/?/?
@>432$errorrate$0.01,?,?/?/?/?/?
@>433$errorrate$0.0,?,?/?/?/?/?
@>434$errorrate$0.005,?,?/?/?/?/?
@>435$errorrate$0.005,?,?/?/?/?/?
@>436$errorrate$0.01,?,?/?/?/?/?
@>437$errorrate$0.1,?,?/?/?/?/?
@>438$errorrate$0.15,?,?/?/?/?/?
@>439$errorrate$0.15,?,?/?/?/?/?
@>440$errorrate$0.1,?,?/?/?/?/?
@>441$errorrate$0.1,?,?/?/?/?/?
@>442$errorrate$0.1,?,?/?/?/?/?
@>443$errorrate$0.0,?,?/?/?/?/?
@>444$errorrate$0.0,?,?/?/?/?/?
@>445$errorrate$0.05,?,?/?/?/?/?
@>446$errorrate$0.01,?,?/?/?/?/?
@>447$2pointsRearrangement$NA,?,?/?/?/?/?
@>448$errorrate$0.01,?,?/?/?/?/?
@>449$errorrate$0.15,?,?/?/?/?/?
@>450$errorrate$0.1,?,?/?/?/?/?
@>451$errorrate$0.15,?,?/?/?/?/?
@>452$errorrate$0.025,?,?/?/?/?/?
@>453$errorrate$0.05,?,?/?/?/?/?
@>454$errorrate$0.005,?,?/?/?/?/?
@>455$errorrate$0.15,?,?/?/?/?/?
@>456$errorrate$0.15,?,?/?/?/?/?
@>457$errorrate$0.005,?,?/?/?/?/?
@>458$errorrate$0.0,?,?/?/?/?/?
@>459$errorrate$0.025,?,?/?/?/?/?
@randomSequence$randomSequence$NA,?,?/?/?/?/?
@>461$errorrate$0.025,?,?/?/?/?/?
@>462$errorrate$0.005,?,?/?/?/?/?
@>463$errorrate$0.005,?,?/?/?/?/?
@>464$errorrate$0.05,?,?/?/?/?/?
@>465$errorrate$0.0,?,?/?/?/?/?
@>466$errorrate$0.025,?,?/?/?/?/?
@>467$errorrate$0.025,?,?/?/?/?/?
@>468$errorrate$0.025,?,?/?/?/?/?
@>469$errorrate$0.01,?,?/?/?/?/?
@>470$errorrate$0.005,?,?/?/?/?/?
@>471$errorrate$0.01,?,?/?/?/?/?
@>472$errorrate$0.0,?,?/?/?/?/?
@>473$errorrate$0.01,?,?/?/?/?/?
@>474$errorrate$0.1,?,?/?/?/?/?
@>475$errorrate$0.01,?,?/?/?/?/?
@>476$errorrate$0.025,?,?/?/?/?/?
@>477$2pointsRearrangement$NA,?,?/?/?/?/?
@>478$errorrate$0.0,?,?/?/?/?/?
@>479$errorrate$0.025,?,?/?/?/?/?
@>480$errorrate$0.05,?,?/?/?/?/?
@>481$errorrate$0.005,?,?/?/?/?/?
@>482$errorrate$0.01,?,?/?/?/?/?
@>483$errorrate$0.05,?,?/?/?/?/?
@>484$errorrate$0.0,?,?/?/?/?/?
@>485$errorrate$0.1,?,?/?/?/?/?
@>486$errorrate$0.025,?,?/?/?/?/?
@>487$errorrate$0.15,?,?/?/?/?/?
@>488$errorrate$0.025,?,?/?/?/?/?
@>489$errorrate$0.025,?,?/?/?/?/?
@>490$errorrate$0.025,?,?/?/?/?/?
@>491$errorrate$0.01,?,?/?/?/?/?
@>492$errorrate$0.005,?,?/?/?/?/?
@>493$errorrate$0.0,?,?/?/?/?/?
@>494$errorrate$0.1,?,?/?/?/?/?
@>495$errorrate$0.005,?,?/?/?/?/?
@>496$errorrate$0.1,?,?/?/?/?/?
@>497$errorrate$0.15,?,?/?/?/?/?
@>498$errorrate$0.05,?,?/?/?/?/?
@>499$errorrate$0.01,?,?/?/?/?/?
@>500$errorrate$0.05,?,?/?/?/?/?
@randomSequence$randomSequence$NA,?,?/?/?/?/?
@>502$errorrate$0.01,?,?/?/?/?/?
@>503$errorrate$0.1,?,?/?/?/?/?
@>504$errorrate$0.15,?,?/?/?/?/?
@>505$errorrate$0.025,?,?/?/?/?/?
@>506$errorrate$0.0,?,?/?/?/?/?
@>507$errorrate$0.05,?,?/?/?/?/?
@>508$errorrate$0.15,?,?/?/?/?/?
@>509$errorrate$0.05,?,?/?/?/?/?
@>510$errorrate$0.0,?,?/?/?/?/?
@>511$errorrate$0.05,?,?/?/?/?/?
@>512$errorrate$0.1,?,?/?/?/?/?
@>513$errorrate$0.1,?,?/?/?/?/?
@>514$2pointsRearrangement$NA,?,?/?/?/?/?
@>515$errorrate$0.01,?,?/?/?/?/?
@>516$errorrate$0.005,?,?/?/?/?/?
@>517$errorrate$0.0,?,?/?/?/?/?
@>518$2pointsRearrangement$NA,?,?/?/?/?/?
@>519$errorrate$0.05,?,?/?/?/?/?
@>520$errorrate$0.005,?,?/?/?/?/?
@>521$errorrate$0.005,?,?/?/?/?/?
@>522$errorrate$0.025,?,?/?/?/?/?
@>523$errorrate$0.05,?,?/?/?/?/?
@>524$errorrate$0.025,?,?/?/?/?/?
@>525$errorrate$0.0,?,?/?/?/?/?
@>526$errorrate$0.1,?,?/?/?/?/?
@>527$errorrate$0.05,?,?/?/?/?/?
@>528$errorrate$0.025,?,?/?/?/?/?
@>529$errorrate$0.1,?,?/?/?/?/?
@>530$errorrate$0.01,?,?/?/?/?/?
@>532$errorrate$0.01,?,?/?/?/?/?
@>533$errorrate$0.025,?,?/?/?/?/?
@>534$errorrate$0.05,?,?/?/?/?/?
@>535$errorrate$0.15,?,?/?/?/?/?
@>536$errorrate$0.01,?,?/?/?/?/?
@>537$errorrate$0.05,?,?/?/?/?/?
@randomSequence$randomSequence$NA,?,?/?/?/?/?
@>541$errorrate$0.05,?,?/?/?/?/?
@>542$errorrate$0.025,?,?/?/?/?/?
@>543$errorrate$0.05,?,?/?/?/?/?
@>545$errorrate$0.0,?,?/?/?/?/?
@>546$errorrate$0.05,?,?/?/?/?/?
@>547$errorrate$0.1,?,?/?/?/?/?
@>548$errorrate$0.025,?,?/?/?/?/?
@>549$errorrate$0.15,?,?/?/?/?/?
@>550$errorrate$0.005,?,?/?/?/?/?
@>551$errorrate$0.01,?,?/?/?/?/?
@>552$errorrate$0.1,?,?/?/?/?/?
@>553$2pointsRearrangement$NA,?,?/?/?/?/?
@>554$errorrate$0.05,?,?/?/?/?/?
@>556$errorrate$0.0,?,?/?/?/?/?
@>557$errorrate$0.005,?,?/?/?/?/?
@>558$errorrate$0.01,?,?/?/?/?/?
@>559$errorrate$0.01,?,?/?/?/?/?
@>560$errorrate$0.005,?,?/?/?/?/?
@>561$errorrate$0.0,?,?/?/?/?/?
@randomSequence$randomSequence$NA,?,?/?/?/?/?
@>563$errorrate$0.1,?,?/?/?/?/?
@>564$errorrate$0.1,?,?/?/?/?/?
@>565$errorrate$0.005,?,?/?/?/?/?
@>566$errorrate$0.005,?,?/?/?/?/?
@>567$errorrate$0.025,?,?/?/?/?/?
@>568$errorrate$0.05,?,?/?/?/?/?
@>569$errorrate$0.15,?,?/?/?/?/?
@>570$2pointsRearrangement$NA,?,?/?/?/?/?
@>571$errorrate$0.005,?,?/?/?/?/?
@>572$errorrate$0.025,?,?/?/?/?/?
@>573$errorrate$0.05,?,?/?/?/?/?
@>574$errorrate$0.005,?,?/?/?/?/?
@>575$errorrate$0.1,?,?/?/?/?/?
@>576$errorrate$0.1,?,?/?/?/?/?
@>577$errorrate$0.1,?,?/?/?/?/?
